customer_id,label_recompra_90d
C204895,0
C204896,1
C204897,0
C204898,0
C204899,0
C204900,1
C204901,0
C204902,0
C204903,0
C204904,0
C204905,1
C204906,0
C204907,1
C204908,1
C204909,0
C204910,1
C204911,1
C204912,1
C204913,0
C204914,1
C204915,0
C204916,1
C204917,0
C204918,0
C204919,0
C204920,0
C204921,1
C204922,1
C204923,0
C204924,0
C204925,0
C204926,0
C204927,0
C204928,1
C204929,1
C204930,0
C204931,0
C204932,0
C204933,0
C204934,1
C204935,0
C204936,0
C204937,0
C204938,0
C204939,0
C204940,0
C204941,1
C204942,0
C204943,0
C204944,1
C204945,0
C204946,1
C204947,0
C204948,0
C204949,0
C204950,1
C204951,0
C204952,1
C204953,0
C204954,0
C204955,0
C204956,0
C204957,1
C204958,1
C204959,0
C204960,0
C204961,1
C204962,1
C204963,0
C204964,0
C204965,1
C204966,0
C204967,0
C204968,0
C204969,0
C204970,0
C204971,0
C204972,0
C204973,1
C204974,0
C204975,0
C204976,1
C204977,0
C204978,0
C204979,1
C204980,0
C204981,0
C204982,0
C204983,0
C204984,1
C204985,0
C204986,0
C204987,0
C204988,1
C204989,1
C204990,0
C204991,0
C204992,1
C204993,0
C204994,0
C204995,1
C204996,0
C204997,0
C204998,0
C204999,0
C205000,0
C205001,0
C205002,0
C205003,1
C205004,0
C205005,0
C205006,0
C205007,0
C205008,0
C205009,0
C205010,0
C205011,0
C205012,0
C205013,0
C205014,0
C205015,1
C205016,0
C205017,0
C205018,1
C205019,0
C205020,0
C205021,0
C205022,0
C205023,0
C205024,1
C205025,0
C205026,0
C205027,0
C205028,0
C205029,0
C205030,0
C205031,0
C205032,1
C205033,0
C205034,0
C205035,0
C205036,1
C205037,0
C205038,0
C205039,1
C205040,1
C205041,0
C205042,0
C205043,1
C205044,0
C205045,0
C205046,0
C205047,0
C205048,0
C205049,0
C205050,0
C205051,0
C205052,0
C205053,0
C205054,1
C205055,0
C205056,0
C205057,0
C205058,0
C205059,0
C205060,0
C205061,1
C205062,0
C205063,0
C205064,1
C205065,1
C205066,1
C205067,0
C205068,1
C205069,0
C205070,0
C205071,0
C205072,1
C205073,0
C205074,0
C205075,0
C205076,1
C205077,0
C205078,0
C205079,0
C205080,1
C205081,0
C205082,0
C205083,0
C205084,0
C205085,0
C205086,1
C205087,0
C205088,0
C205089,1
C205090,1
C205091,1
C205092,0
C205093,0
C205094,1
C205095,1
C205096,0
C205097,1
C205098,0
C205099,1
C205100,1
C205101,0
C205102,1
C205103,0
C205104,1
C205105,0
C205106,1
C205107,0
C205108,1
C205109,0
C205110,0
C205111,0
C205112,1
C205113,0
C205114,1
C205115,1
C205116,1
C205117,0
C205118,0
C205119,1
C205120,0
C205121,1
C205122,0
C205123,0
C205124,1
C205125,1
C205126,0
C205127,0
C205128,1
C205129,0
C205130,0
C205131,0
C205132,0
C205133,0
C205134,0
C205135,1
C205136,1
C205137,0
C205138,0
C205139,1
C205140,0
C205141,1
C205142,0
C205143,0
C205144,0
C205145,0
C205146,0
C205147,0
C205148,0
C205149,1
C205150,0
C205151,0
C205152,0
C205153,0
C205154,1
C205155,0
C205156,1
C205157,0
C205158,0
C205159,1
C205160,1
C205161,0
C205162,0
C205163,0
C205164,0
C205165,0
C205166,1
C205167,1
C205168,0
C205169,0
C205170,0
C205171,1
C205172,0
C205173,1
C205174,0
C205175,0
C205176,0
C205177,0
C205178,0
C205179,0
C205180,1
C205181,1
C205182,0
C205183,1
C205184,1
C205185,1
C205186,0
C205187,0
C205188,0
C205189,0
C205190,1
C205191,1
C205192,1
C205193,0
C205194,0
C205195,0
C205196,0
C205197,0
C205198,0
C205199,0
C205200,0
C205201,0
C205202,1
C205203,0
C205204,1
C205205,1
C205206,0
C205207,1
C205208,0
C205209,1
C205210,1
C205211,1
C205212,0
C205213,1
C205214,1
C205215,1
C205216,0
C205217,0
C205218,0
C205219,1
C205220,0
C205221,1
C205222,0
C205223,0
C205224,0
C205225,1
C205226,0
C205227,0
C205228,0
C205229,0
C205230,1
C205231,0
C205232,0
C205233,0
C205234,0
C205235,0
C205236,0
C205237,0
C205238,0
C205239,0
C205240,0
C205241,0
C205242,0
C205243,0
C205244,0
C205245,1
C205246,0
C205247,0
C205248,1
C205249,0
C205250,0
C205251,0
C205252,1
C205253,1
C205254,1
C205255,0
C205256,1
C205257,1
C205258,1
C205259,0
C205260,0
C205261,1
C205262,0
C205263,1
C205264,0
C205265,0
C205266,1
C205267,0
C205268,1
C205269,0
C205270,0
C205271,0
C205272,0
C205273,1
C205274,0
C205275,0
C205276,0
C205277,0
C205278,1
C205279,0
C205280,0
C205281,1
C205282,0
C205283,0
C205284,0
C205285,0
C205286,0
C205287,1
C205288,0
C205289,1
C205290,0
C205291,1
C205292,1
C205293,0
C205294,0
C205295,0
C205296,0
C205297,0
C205298,0
C205299,0
C205300,0
C205301,0
C205302,0
C205303,0
C205304,0
C205305,0
C205306,0
C205307,1
C205308,0
C205309,0
C205310,1
C205311,1
C205312,0
C205313,0
C205314,1
C205315,0
C205316,0
C205317,0
C205318,0
C205319,0
C205320,0
C205321,0
C205322,1
C205323,1
C205324,1
C205325,0
C205326,0
C205327,0
C205328,0
C205329,0
C205330,0
C205331,0
C205332,0
C205333,1
C205334,0
C205335,0
C205336,1
C205337,0
C205338,1
C205339,1
C205340,0
C205341,1
C205342,1
C205343,0
C205344,1
C205345,0
C205346,1
C205347,0
C205348,0
C205349,0
C205350,0
C205351,1
C205352,1
C205353,0
C205354,1
C205355,1
C205356,1
C205357,0
C205358,0
C205359,0
C205360,0
C205361,1
C205362,0
C205363,0
C205364,0
C205365,1
C205366,0
C205367,0
C205368,0
C205369,0
C205370,0
C205371,1
C205372,0
C205373,1
C205374,0
C205375,0
C205376,1
C205377,0
C205378,0
C205379,0
C205380,1
C205381,0
C205382,1
C205383,0
C205384,0
C205385,1
C205386,1
C205387,1
C205388,1
C205389,0
C205390,1
C205391,0
C205392,0
C205393,0
C205394,1
C205395,1
C205396,0
C205397,0
C205398,0
C205399,0
C205400,0
C205401,0
C205402,0
C205403,1
C205404,0
C205405,1
C205406,0
C205407,0
C205408,0
C205409,0
C205410,1
C205411,0
C205412,0
C205413,0
C205414,0
C205415,0
C205416,0
C205417,0
C205418,1
C205419,0
C205420,1
C205421,0
C205422,0
C205423,0
C205424,1
C205425,0
C205426,0
C205427,0
C205428,0
C205429,0
C205430,1
C205431,0
C205432,1
C205433,0
C205434,0
C205435,0
C205436,1
C205437,0
C205438,0
C205439,0
C205440,0
C205441,0
C205442,0
C205443,0
C205444,0
C205445,0
C205446,0
C205447,1
C205448,0
C205449,0
C205450,1
C205451,0
C205452,1
C205453,0
C205454,0
C205455,1
C205456,0
C205457,1
C205458,0
C205459,0
C205460,1
C205461,0
C205462,0
C205463,0
C205464,0
C205465,0
C205466,1
C205467,1
C205468,0
C205469,1
C205470,1
C205471,0
C205472,0
C205473,0
C205474,0
C205475,1
C205476,0
C205477,0
C205478,0
C205479,0
C205480,0
C205481,1
C205482,0
C205483,0
C205484,1
C205485,1
C205486,0
C205487,0
C205488,0
C205489,0
C205490,0
C205491,1
C205492,0
C205493,0
C205494,0
C205495,0
C205496,1
C205497,1
C205498,0
C205499,0
C205500,1
C205501,0
C205502,1
C205503,0
C205504,0
C205505,0
C205506,0
C205507,0
C205508,0
C205509,0
C205510,1
C205511,0
C205512,0
C205513,0
C205514,1
C205515,0
C205516,0
C205517,0
C205518,0
C205519,0
C205520,0
C205521,1
C205522,0
C205523,0
C205524,0
C205525,1
C205526,1
C205527,1
C205528,1
C205529,0
C205530,0
C205531,0
C205532,1
C205533,0
C205534,0
C205535,1
C205536,1
C205537,0
C205538,0
C205539,1
C205540,0
C205541,1
C205542,0
C205543,1
C205544,0
C205545,1
C205546,0
C205547,0
C205548,0
C205549,0
C205550,0
C205551,0
C205552,0
C205553,1
C205554,0
C205555,1
C205556,0
C205557,0
C205558,0
C205559,1
C205560,0
C205561,1
C205562,0
C205563,1
C205564,1
C205565,1
C205566,1
C205567,0
C205568,0
C205569,0
C205570,0
C205571,0
C205572,0
C205573,1
C205574,0
C205575,0
C205576,0
C205577,1
C205578,0
C205579,0
C205580,0
C205581,0
C205582,0
C205583,0
C205584,1
C205585,1
C205586,1
C205587,0
C205588,0
C205589,0
C205590,0
C205591,1
C205592,0
C205593,1
C205594,0
C205595,0
C205596,1
C205597,1
C205598,0
C205599,0
C205600,0
C205601,0
C205602,0
C205603,0
C205604,0
C205605,0
C205606,0
C205607,0
C205608,0
C205609,0
C205610,0
C205611,0
C205612,0
C205613,0
C205614,0
C205615,0
C205616,1
C205617,1
C205618,1
C205619,1
C205620,1
C205621,1
C205622,1
C205623,0
C205624,0
C205625,0
C205626,0
C205627,0
C205628,0
C205629,1
C205630,1
C205631,1
C205632,0
C205633,1
C205634,1
C205635,0
C205636,0
C205637,0
C205638,0
C205639,0
C205640,0
C205641,0
C205642,1
C205643,0
C205644,0
C205645,1
C205646,0
C205647,0
C205648,1
C205649,0
C205650,0
C205651,1
C205652,0
C205653,0
C205654,1
C205655,1
C205656,1
C205657,1
C205658,0
C205659,0
C205660,0
C205661,1
C205662,1
C205663,1
C205664,0
C205665,0
C205666,1
C205667,0
C205668,0
C205669,1
C205670,1
C205671,0
C205672,0
C205673,0
C205674,1
C205675,0
C205676,0
C205677,1
C205678,0
C205679,0
C205680,0
C205681,0
C205682,0
C205683,0
C205684,1
C205685,0
C205686,0
C205687,0
C205688,0
C205689,0
C205690,0
C205691,0
C205692,0
C205693,0
C205694,1
C205695,0
C205696,0
C205697,0
C205698,0
C205699,0
C205700,1
C205701,0
C205702,0
C205703,1
C205704,0
C205705,0
C205706,0
C205707,0
C205708,0
C205709,0
C205710,0
C205711,1
C205712,1
C205713,0
C205714,0
C205715,0
C205716,0
C205717,0
C205718,1
C205719,1
C205720,0
C205721,0
C205722,1
C205723,0
C205724,1
C205725,0
C205726,0
C205727,0
C205728,0
C205729,0
C205730,1
C205731,0
C205732,0
C205733,0
C205734,0
C205735,0
C205736,0
C205737,0
C205738,1
C205739,1
C205740,1
C205741,1
C205742,1
C205743,1
C205744,0
C205745,0
C205746,0
C205747,1
C205748,0
C205749,0
C205750,1
C205751,1
C205752,1
C205753,1
C205754,0
C205755,0
C205756,0
C205757,1
C205758,0
C205759,1
C205760,0
C205761,1
C205762,0
C205763,0
C205764,0
C205765,0
C205766,1
C205767,0
C205768,1
C205769,0
C205770,1
C205771,0
C205772,0
C205773,0
C205774,0
C205775,1
C205776,0
C205777,0
C205778,0
C205779,0
C205780,1
C205781,0
C205782,0
C205783,0
C205784,1
C205785,1
C205786,0
C205787,0
C205788,1
C205789,0
C205790,0
C205791,0
C205792,0
C205793,1
C205794,0
C205795,0
C205796,0
C205797,0
C205798,0
C205799,0
C205800,1
C205801,0
C205802,0
C205803,0
C205804,0
C205805,0
C205806,0
C205807,1
C205808,0
C205809,0
C205810,0
C205811,0
C205812,0
C205813,1
C205814,0
C205815,1
C205816,0
C205817,0
C205818,0
C205819,0
C205820,0
C205821,0
C205822,0
C205823,0
C205824,0
C205825,0
C205826,1
C205827,1
C205828,0
C205829,1
C205830,0
C205831,0
C205832,0
C205833,1
C205834,0
C205835,0
C205836,0
C205837,1
C205838,1
C205839,1
C205840,0
C205841,0
C205842,0
C205843,0
C205844,0
C205845,0
C205846,1
C205847,0
C205848,0
C205849,0
C205850,0
C205851,0
C205852,1
C205853,1
C205854,0
C205855,0
C205856,1
C205857,0
C205858,1
C205859,1
C205860,1
C205861,0
C205862,0
C205863,0
C205864,0
C205865,1
C205866,1
C205867,0
C205868,0
C205869,0
C205870,0
C205871,0
C205872,0
C205873,0
C205874,0
C205875,1
C205876,0
C205877,0
C205878,1
C205879,0
C205880,1
C205881,0
C205882,0
C205883,0
C205884,0
C205885,1
C205886,0
C205887,0
C205888,0
C205889,0
C205890,0
C205891,0
C205892,0
C205893,0
C205894,0
C205895,0
C205896,0
C205897,1
C205898,1
C205899,0
C205900,0
C205901,0
C205902,1
C205903,1
C205904,1
C205905,0
C205906,0
C205907,0
C205908,0
C205909,0
C205910,0
C205911,1
C205912,1
C205913,0
C205914,1
C205915,1
C205916,0
C205917,0
C205918,1
C205919,0
C205920,1
C205921,0
C205922,0
C205923,0
C205924,0
C205925,1
C205926,0
C205927,0
C205928,1
C205929,1
C205930,1
C205931,0
C205932,1
C205933,0
C205934,0
C205935,0
C205936,0
C205937,0
C205938,0
C205939,0
C205940,0
C205941,0
C205942,0
C205943,1
C205944,0
C205945,0
C205946,0
C205947,0
C205948,0
C205949,0
C205950,1
C205951,1
C205952,1
C205953,0
C205954,1
C205955,0
C205956,1
C205957,1
C205958,0
C205959,0
C205960,0
C205961,1
C205962,0
C205963,0
C205964,1
C205965,1
C205966,1
C205967,0
C205968,0
C205969,1
C205970,0
C205971,0
C205972,1
C205973,1
C205974,0
C205975,0
C205976,1
C205977,0
C205978,0
C205979,1
C205980,0
C205981,0
C205982,0
C205983,0
C205984,0
C205985,1
C205986,0
C205987,0
C205988,0
C205989,0
C205990,1
C205991,0
C205992,1
C205993,0
C205994,0
C205995,0
C205996,1
C205997,0
C205998,0
C205999,0
C206000,1
C206001,1
C206002,0
C206003,0
C206004,0
C206005,1
C206006,1
C206007,0
C206008,1
C206009,0
C206010,0
C206011,1
C206012,0
C206013,1
C206014,0
C206015,0
C206016,0
C206017,1
C206018,0
C206019,0
C206020,0
C206021,0
C206022,0
C206023,0
C206024,0
C206025,0
C206026,0
C206027,0
C206028,0
C206029,0
C206030,1
C206031,0
C206032,1
C206033,1
C206034,1
C206035,1
C206036,0
C206037,0
C206038,0
C206039,1
C206040,0
C206041,1
C206042,0
C206043,1
C206044,1
C206045,0
C206046,1
C206047,0
C206048,1
C206049,1
C206050,1
C206051,0
C206052,0
C206053,1
C206054,1
C206055,0
C206056,0
C206057,0
C206058,0
C206059,1
C206060,0
C206061,0
C206062,1
C206063,0
C206064,0
C206065,0
C206066,0
C206067,0
C206068,1
C206069,0
C206070,0
C206071,1
C206072,1
C206073,0
C206074,0
C206075,1
C206076,0
C206077,0
C206078,0
C206079,1
C206080,1
C206081,0
C206082,0
C206083,1
C206084,0
C206085,1
C206086,0
C206087,0
C206088,0
C206089,0
C206090,0
C206091,0
C206092,0
C206093,0
C206094,0
C206095,0
C206096,0
C206097,0
C206098,1
C206099,1
C206100,0
C206101,0
C206102,0
C206103,0
C206104,1
C206105,1
C206106,0
C206107,0
C206108,0
C206109,0
C206110,0
C206111,1
C206112,0
C206113,1
C206114,1
C206115,0
C206116,0
C206117,1
C206118,0
C206119,0
C206120,1
C206121,0
C206122,0
C206123,0
C206124,1
C206125,1
C206126,0
C206127,0
C206128,0
C206129,1
C206130,1
C206131,0
C206132,1
C206133,1
C206134,0
C206135,1
C206136,0
C206137,1
C206138,0
C206139,0
C206140,1
C206141,0
C206142,1
C206143,0
C206144,0
C206145,0
C206146,0
C206147,0
C206148,0
C206149,0
C206150,0
C206151,0
C206152,0
C206153,0
C206154,0
C206155,0
C206156,0
C206157,1
C206158,0
C206159,1
C206160,1
C206161,1
C206162,0
C206163,0
C206164,1
C206165,0
C206166,0
C206167,1
C206168,0
C206169,0
C206170,1
C206171,1
C206172,0
C206173,0
C206174,0
C206175,1
C206176,1
C206177,0
C206178,0
C206179,0
C206180,1
C206181,0
C206182,0
C206183,0
C206184,1
C206185,1
C206186,0
C206187,0
C206188,0
C206189,0
C206190,0
C206191,1
C206192,0
C206193,1
C206194,1
C206195,0
C206196,0
C206197,1
C206198,0
C206199,0
C206200,0
C206201,0
C206202,0
C206203,0
C206204,0
C206205,0
C206206,1
C206207,0
C206208,0
C206209,0
C206210,0
C206211,0
C206212,1
C206213,0
C206214,0
C206215,0
C206216,0
C206217,0
C206218,0
C206219,0
C206220,1
C206221,1
C206222,0
C206223,1
C206224,0
C206225,0
C206226,0
C206227,0
C206228,1
C206229,0
C206230,0
C206231,1
C206232,0
C206233,0
C206234,0
C206235,0
C206236,1
C206237,0
C206238,0
C206239,1
C206240,0
C206241,0
C206242,0
C206243,0
C206244,0
C206245,0
C206246,0
C206247,0
C206248,1
C206249,0
C206250,1
C206251,0
C206252,0
C206253,0
C206254,1
C206255,0
C206256,0
C206257,0
C206258,0
C206259,1
C206260,0
C206261,0
C206262,0
C206263,1
C206264,1
C206265,0
C206266,0
C206267,0
C206268,0
C206269,0
C206270,0
C206271,0
C206272,0
C206273,0
C206274,1
C206275,0
C206276,1
C206277,0
C206278,0
C206279,1
C206280,0
C206281,0
C206282,0
C206283,0
C206284,0
C206285,0
C206286,0
C206287,0
C206288,0
C206289,0
C206290,1
C206291,0
C206292,0
C206293,1
C206294,0
C206295,0
C206296,0
C206297,1
C206298,0
C206299,0
C206300,0
C206301,0
C206302,0
C206303,0
C206304,0
C206305,0
C206306,0
C206307,0
C206308,1
C206309,1
C206310,0
C206311,1
C206312,0
C206313,0
C206314,0
C206315,1
C206316,1
C206317,0
C206318,0
C206319,1
C206320,0
C206321,1
C206322,0
C206323,0
C206324,1
C206325,0
C206326,0
C206327,0
C206328,1
C206329,0
C206330,0
C206331,0
C206332,0
C206333,1
C206334,1
C206335,1
C206336,0
C206337,1
C206338,0
C206339,0
C206340,1
C206341,1
C206342,0
C206343,1
C206344,1
C206345,1
C206346,1
C206347,0
C206348,1
C206349,0
C206350,0
C206351,0
C206352,1
C206353,1
C206354,1
C206355,0
C206356,0
C206357,0
C206358,1
C206359,1
C206360,0
C206361,1
C206362,0
C206363,0
C206364,0
C206365,0
C206366,1
C206367,0
C206368,0
C206369,0
C206370,0
C206371,0
C206372,0
C206373,0
C206374,0
C206375,0
C206376,0
C206377,0
C206378,0
C206379,1
C206380,1
C206381,1
C206382,0
C206383,0
C206384,0
C206385,0
C206386,0
C206387,0
C206388,0
C206389,1
C206390,1
C206391,1
C206392,0
C206393,1
C206394,1
C206395,0
C206396,0
C206397,0
C206398,0
C206399,0
C206400,0
C206401,0
C206402,0
C206403,0
C206404,0
C206405,0
C206406,0
C206407,0
C206408,1
C206409,0
C206410,0
C206411,0
C206412,0
C206413,0
C206414,1
C206415,0
C206416,0
C206417,0
C206418,1
C206419,0
C206420,0
C206421,0
C206422,1
C206423,1
C206424,0
C206425,0
C206426,0
C206427,0
C206428,0
C206429,0
C206430,0
C206431,0
C206432,0
C206433,0
C206434,1
C206435,1
C206436,0
C206437,0
C206438,0
C206439,0
C206440,0
C206441,1
C206442,0
C206443,1
C206444,0
C206445,0
C206446,0
C206447,0
C206448,1
C206449,0
C206450,0
C206451,0
C206452,0
C206453,1
C206454,1
C206455,1
C206456,1
C206457,0
C206458,0
C206459,0
C206460,0
C206461,1
C206462,0
C206463,0
C206464,1
C206465,0
C206466,0
C206467,0
C206468,1
C206469,0
C206470,1
C206471,0
C206472,0
C206473,0
C206474,0
C206475,1
C206476,0
C206477,1
C206478,0
C206479,0
C206480,0
C206481,0
C206482,1
C206483,0
C206484,0
C206485,0
C206486,0
C206487,0
C206488,0
C206489,0
C206490,0
C206491,0
C206492,0
C206493,0
C206494,0
C206495,0
C206496,0
C206497,0
C206498,1
C206499,0
C206500,0
C206501,1
C206502,0
C206503,0
C206504,1
C206505,0
C206506,0
C206507,0
C206508,0
C206509,0
C206510,0
C206511,0
C206512,0
C206513,1
C206514,0
C206515,1
C206516,0
C206517,0
C206518,0
C206519,0
C206520,1
C206521,0
C206522,1
C206523,1
C206524,0
C206525,1
C206526,0
C206527,0
C206528,0
C206529,1
C206530,0
C206531,0
C206532,0
C206533,1
C206534,1
C206535,0
C206536,0
C206537,0
C206538,0
C206539,1
C206540,1
C206541,0
C206542,0
C206543,0
C206544,1
C206545,1
C206546,0
C206547,0
C206548,0
C206549,0
C206550,0
C206551,0
C206552,1
C206553,0
C206554,0
C206555,1
C206556,0
C206557,0
C206558,1
C206559,0
C206560,1
C206561,0
C206562,0
C206563,1
C206564,0
C206565,0
C206566,0
C206567,0
C206568,0
C206569,0
C206570,0
C206571,0
C206572,1
C206573,1
C206574,0
C206575,1
C206576,0
C206577,1
C206578,1
C206579,0
C206580,0
C206581,1
C206582,1
C206583,0
C206584,0
C206585,0
C206586,1
C206587,0
C206588,0
C206589,0
C206590,1
C206591,0
C206592,1
C206593,0
C206594,0
C206595,0
C206596,0
C206597,1
C206598,1
C206599,0
C206600,1
C206601,0
C206602,1
C206603,0
C206604,1
C206605,0
C206606,0
C206607,0
C206608,1
C206609,1
C206610,0
C206611,1
C206612,1
C206613,0
C206614,1
C206615,0
C206616,1
C206617,0
C206618,0
C206619,1
C206620,0
C206621,0
C206622,0
C206623,0
C206624,0
C206625,0
C206626,0
C206627,0
C206628,1
C206629,1
C206630,0
C206631,1
C206632,0
C206633,0
C206634,0
C206635,0
C206636,0
C206637,1
C206638,1
C206639,1
C206640,0
C206641,1
C206642,0
C206643,1
C206644,1
C206645,0
C206646,0
C206647,0
C206648,0
C206649,1
C206650,1
C206651,0
C206652,0
C206653,0
C206654,0
C206655,0
C206656,1
C206657,1
C206658,0
C206659,1
C206660,1
C206661,0
C206662,0
C206663,1
C206664,0
C206665,0
C206666,0
C206667,0
C206668,1
C206669,0
C206670,0
C206671,1
C206672,1
C206673,0
C206674,1
C206675,1
C206676,0
C206677,0
C206678,1
C206679,0
C206680,1
C206681,0
C206682,0
C206683,0
C206684,1
C206685,0
C206686,0
C206687,0
C206688,1
C206689,0
C206690,1
C206691,1
C206692,0
C206693,0
C206694,0
C206695,0
C206696,1
C206697,0
C206698,1
C206699,1
C206700,0
C206701,0
C206702,1
C206703,0
C206704,0
C206705,0
C206706,0
C206707,0
C206708,0
C206709,1
C206710,0
C206711,0
C206712,0
C206713,0
C206714,0
C206715,0
C206716,0
C206717,0
C206718,0
C206719,0
C206720,0
C206721,0
C206722,0
C206723,0
C206724,1
C206725,0
C206726,0
C206727,0
C206728,0
C206729,0
C206730,0
C206731,0
C206732,0
C206733,0
C206734,0
C206735,1
C206736,0
C206737,0
C206738,0
C206739,0
C206740,0
C206741,1
C206742,1
C206743,0
C206744,0
C206745,1
C206746,1
C206747,0
C206748,1
C206749,0
C206750,0
C206751,1
C206752,0
C206753,1
C206754,0
C206755,1
C206756,0
C206757,1
C206758,0
C206759,0
C206760,1
C206761,0
C206762,1
C206763,0
C206764,0
C206765,0
C206766,0
C206767,1
C206768,1
C206769,1
C206770,0
C206771,0
C206772,1
C206773,1
C206774,1
C206775,1
C206776,1
C206777,1
C206778,1
C206779,1
C206780,0
C206781,1
C206782,1
C206783,0
C206784,0
C206785,0
C206786,0
C206787,1
C206788,0
C206789,1
C206790,1
C206791,1
C206792,0
C206793,0
C206794,0
C206795,0
C206796,0
C206797,0
C206798,0
C206799,0
C206800,0
C206801,1
C206802,0
C206803,0
C206804,1
C206805,0
C206806,1
C206807,0
C206808,0
C206809,0
C206810,0
C206811,0
C206812,1
C206813,0
C206814,0
C206815,1
C206816,1
C206817,0
C206818,1
C206819,1
C206820,0
C206821,0
C206822,1
C206823,0
C206824,1
C206825,0
C206826,1
C206827,0
C206828,0
C206829,1
C206830,1
C206831,0
C206832,1
C206833,0
C206834,0
C206835,0
C206836,1
C206837,1
C206838,0
C206839,0
C206840,0
C206841,1
C206842,0
C206843,0
C206844,1
C206845,0
C206846,1
C206847,0
C206848,0
C206849,0
C206850,0
C206851,0
C206852,1
C206853,1
C206854,1
C206855,0
C206856,1
C206857,0
C206858,0
C206859,0
C206860,1
C206861,0
C206862,0
C206863,0
C206864,0
C206865,0
C206866,0
C206867,0
C206868,1
C206869,1
C206870,1
C206871,0
C206872,0
C206873,1
C206874,0
C206875,0
C206876,0
C206877,0
C206878,0
C206879,0
C206880,1
C206881,1
C206882,0
C206883,0
C206884,1
C206885,0
C206886,0
C206887,0
C206888,1
C206889,1
C206890,0
C206891,0
C206892,0
C206893,0
C206894,0
C206895,0
C206896,0
C206897,0
C206898,0
C206899,1
C206900,0
C206901,0
C206902,1
C206903,0
C206904,0
C206905,0
C206906,0
C206907,0
C206908,0
C206909,0
C206910,1
C206911,0
C206912,0
C206913,1
C206914,1
C206915,0
C206916,1
C206917,1
C206918,0
C206919,0
C206920,0
C206921,0
C206922,0
C206923,0
C206924,1
C206925,0
C206926,1
C206927,0
C206928,0
C206929,1
C206930,0
C206931,1
C206932,1
C206933,0
C206934,0
C206935,0
C206936,1
C206937,1
C206938,0
C206939,0
C206940,0
C206941,0
C206942,1
C206943,0
C206944,0
C206945,1
C206946,0
C206947,0
C206948,0
C206949,1
C206950,0
C206951,0
C206952,0
C206953,1
C206954,0
C206955,0
C206956,0
C206957,0
C206958,0
C206959,0
C206960,1
C206961,0
C206962,0
C206963,0
C206964,0
C206965,1
C206966,0
C206967,0
C206968,1
C206969,0
C206970,0
C206971,0
C206972,0
C206973,1
C206974,0
C206975,1
C206976,1
C206977,0
C206978,0
C206979,0
C206980,1
C206981,0
C206982,0
C206983,0
C206984,1
C206985,0
C206986,0
C206987,0
C206988,0
C206989,0
C206990,0
C206991,1
C206992,0
C206993,0
C206994,0
C206995,0
C206996,0
C206997,0
C206998,0
C206999,1
C207000,0
C207001,1
C207002,0
C207003,0
C207004,0
C207005,1
C207006,0
C207007,1
C207008,0
C207009,0
C207010,1
C207011,1
C207012,1
C207013,1
C207014,0
C207015,0
C207016,0
C207017,1
C207018,1
C207019,0
C207020,0
C207021,1
C207022,0
C207023,1
C207024,1
C207025,0
C207026,0
C207027,1
C207028,0
C207029,1
C207030,0
C207031,0
C207032,0
C207033,0
C207034,0
C207035,1
C207036,1
C207037,0
C207038,0
C207039,0
C207040,1
C207041,0
C207042,0
C207043,0
C207044,1
C207045,1
C207046,0
C207047,1
C207048,1
C207049,0
C207050,1
C207051,1
C207052,0
C207053,0
C207054,0
C207055,1
C207056,0
C207057,0
C207058,0
C207059,0
C207060,1
C207061,0
C207062,1
C207063,1
C207064,1
C207065,1
C207066,0
C207067,1
C207068,0
C207069,0
C207070,1
C207071,1
C207072,0
C207073,0
C207074,1
C207075,0
C207076,0
C207077,1
C207078,1
C207079,0
C207080,0
C207081,0
C207082,1
C207083,0
C207084,1
C207085,0
C207086,0
C207087,1
C207088,0
C207089,0
C207090,0
C207091,0
C207092,0
C207093,0
C207094,0
C207095,1
C207096,0
C207097,0
C207098,0
C207099,1
C207100,0
C207101,1
C207102,0
C207103,1
C207104,0
C207105,1
C207106,1
C207107,0
C207108,0
C207109,0
C207110,0
C207111,0
C207112,0
C207113,1
C207114,0
C207115,0
C207116,0
C207117,0
C207118,0
C207119,0
C207120,1
C207121,0
C207122,0
C207123,0
C207124,1
C207125,0
C207126,0
C207127,0
C207128,0
C207129,0
C207130,0
C207131,1
C207132,0
C207133,0
C207134,0
C207135,0
C207136,0
C207137,0
C207138,0
C207139,0
C207140,0
C207141,0
C207142,0
C207143,0
C207144,1
C207145,0
C207146,0
C207147,0
C207148,0
C207149,0
C207150,1
C207151,1
C207152,1
C207153,0
C207154,0
C207155,0
C207156,1
C207157,0
C207158,0
C207159,0
C207160,0
C207161,0
C207162,0
C207163,0
C207164,0
C207165,0
C207166,0
C207167,1
C207168,1
C207169,1
C207170,0
C207171,0
C207172,0
C207173,0
C207174,0
C207175,0
C207176,0
C207177,0
C207178,0
C207179,1
C207180,1
C207181,0
C207182,0
C207183,0
C207184,0
C207185,0
C207186,1
C207187,1
C207188,0
C207189,0
C207190,1
C207191,0
C207192,1
C207193,0
C207194,0
C207195,0
C207196,1
C207197,0
C207198,1
C207199,0
C207200,0
C207201,0
C207202,0
C207203,0
C207204,0
C207205,0
C207206,1
C207207,1
C207208,1
C207209,0
C207210,0
C207211,0
C207212,0
C207213,0
C207214,0
C207215,1
C207216,1
C207217,1
C207218,0
C207219,1
C207220,0
C207221,1
C207222,0
C207223,1
C207224,0
C207225,1
